"Box","Size","IssueState","Metals","Batch","startNum","endNum","numInPacket","measuredMass","lookupNum","issueYear","bandMetal_fromManufactureRecords","bandMetal_BACKFILLED","groupInit","groupSD","groupMedian","type","typeMedian","typeMean","typeSD","sizeMetal","sizeMetalMedian","sizeMetalMean","sizeMetalSD"
"1",3,"Returned","AY, IN",33,94801,94900,100,0.0715,3394801,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,95201,95300,100,0.0721,3395201,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,11,100,90,NA,3300011,86,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"NR",3,"Retained","AY",33,7001,7010,10,NA,3307001,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"NR",3,"Retained","",33,23001,23010,10,NA,3323001,86,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,27605,27700,96,NA,3327605,86,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,35306,35308,3,NA,3335306,86,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"NR",3,"Retained","AY",33,51001,51010,10,NA,3351001,87,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,61601,61650,50,NA,3361601,87,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,86731,86731,1,NA,3386731,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,86767,86800,34,NA,3386767,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,89701,89800,100,NA,3389701,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,90606,90700,95,NA,3390606,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"NR",3,"Retained","AY",33,94001,94010,10,NA,3394001,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,94801,94900,100,NA,3394801,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,95201,95300,100,NA,3395201,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,11,100,90,NA,3300011,86,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"NR",3,"Retained","AY",33,7001,7010,10,NA,3307001,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"NR",3,"Retained","",33,23001,23010,10,NA,3323001,86,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,27605,27700,96,NA,3327605,86,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,35306,35308,3,NA,3335306,86,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"NR",3,"Retained","AY",33,51001,51010,10,NA,3351001,87,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,61601,61650,50,NA,3361601,87,"AY","AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,86731,86731,1,NA,3386731,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,86767,86800,34,NA,3386767,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,89701,89800,100,NA,3389701,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,90606,90700,95,NA,3390606,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"NR",3,"Retained","AY",33,94001,94010,10,NA,3394001,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,94801,94900,100,NA,3394801,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",33,95201,95300,100,NA,3395201,NA,NA,"AY",NA,NA,NA,"AY 33",0.072,0.0720952380952381,0.000612453036906337,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,317,400,84,0.0721,3400317,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,10386,10393,8,0.0718,3410386,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23296,23300,5,0.0719,3423296,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23301,23350,50,0.0722,3423301,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31505,31550,46,0.0722,3431505,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31852,31900,49,0.072,3431852,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,38747,38750,4,0.0723,3438747,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41011,41050,40,0.0722,3441011,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41051,41100,50,0.0723,3441051,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,67651,67700,50,0.0711,3467651,NA,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,317,400,84,0.0716,3400317,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,10386,10393,8,0.0719,3410386,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23296,23300,5,0.072,3423296,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23301,23350,50,0.0721,3423301,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31505,31550,46,0.0735,3431505,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31852,31900,49,0.0724,3431852,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,38747,38750,4,0.0722,3438747,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41011,41050,40,0.0723,3441011,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41051,41100,50,0.0727,3441051,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,67651,67700,50,0.0714,3467651,NA,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,317,400,84,0.0719,3400317,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,10386,10393,8,0.0719,3410386,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23296,23300,5,0.072,3423296,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23301,23350,50,0.0722,3423301,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31505,31550,46,0.0722,3431505,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31852,31900,49,0.0723,3431852,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,38747,38750,4,0.072,3438747,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41011,41050,40,0.0722,3441011,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41051,41100,50,0.0723,3441051,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,67651,67700,50,0.0714,3467651,NA,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,317,400,84,NA,3400317,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,10386,10393,8,NA,3410386,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23296,23300,5,NA,3423296,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23301,23350,50,NA,3423301,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31505,31550,46,NA,3431505,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31852,31900,49,NA,3431852,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,38747,38750,4,NA,3438747,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41011,41050,40,NA,3441011,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41051,41100,50,NA,3441051,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,67651,67700,50,NA,3467651,NA,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,317,400,84,NA,3400317,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,10386,10393,8,NA,3410386,88,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23296,23300,5,NA,3423296,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,23301,23350,50,NA,3423301,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31505,31550,46,NA,3431505,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,31852,31900,49,NA,3431852,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,38747,38750,4,NA,3438747,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41011,41050,40,NA,3441011,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,41051,41100,50,NA,3441051,90,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"1",3,"Returned","AY, IN",34,67651,67700,50,NA,3467651,NA,"AY","AY",NA,NA,NA,"AY 34",0.07215,0.0720866666666667,0.000423233312466787,"AY 3",0.0721,0.0722034482758621,0.00092967214474357
"NR",3,"Retained","IN",32,23251,23270,10,0.1704,3223251,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","",32,28301,28310,10,0.1508,3228301,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,30456,30456,1,0.148,3230456,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,30701,30750,50,0.1496,3230701,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,31011,31050,40,0.1476,3231011,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,39551,39600,50,0.1671,3239551,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,39601,39650,50,0.1647,3239601,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,39991,40000,10,0.1652,3239991,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,42001,42010,10,0.1487,3242001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,47991,48000,10,0.1619,3247991,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,49701,49800,100,0.1637,3249701,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,51001,51010,10,0.1607,3251001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,52001,52010,10,0.1639,3252001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,61001,61010,10,0.1572,3261001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,62062,62100,39,0.1578,3262062,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,23251,23270,10,0.1709,3223251,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","",32,28301,28310,10,0.1569,3228301,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,30456,30456,1,NA,3230456,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,30701,30750,50,0.1495,3230701,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,31011,31050,40,0.1493,3231011,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,39551,39600,50,0.1487,3239551,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,39601,39650,50,0.1649,3239601,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,39991,40000,10,0.1625,3239991,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,42001,42010,10,0.1661,3242001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,47991,48000,10,0.1549,3247991,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,49701,49800,100,0.1691,3249701,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,51001,51010,10,0.1588,3251001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,52001,52010,10,0.1618,3252001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,61001,61010,10,0.1577,3261001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,62062,62100,39,0.1588,3262062,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,23251,23270,10,0.1666,3223251,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","",32,28301,28310,10,0.156,3228301,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,30456,30456,1,NA,3230456,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,30701,30750,50,0.1484,3230701,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,31011,31050,40,0.1505,3231011,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,39551,39600,50,0.1626,3239551,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,39601,39650,50,0.1615,3239601,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,39991,40000,10,0.1647,3239991,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,42001,42010,10,0.1487,3242001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,47991,48000,10,0.1713,3247991,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"1",3,"Returned","AY, IN",32,49701,49800,100,0.1664,3249701,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
"NR",3,"Retained","IN",32,51001,51010,10,0.1602,3251001,NA,NA,"IN",NA,NA,NA,"IN 32",0.1602,0.159118604651163,0.00711217118459795,"IN 3",0.1615,0.160331147540984,0.00644692539079952
